user_id,item_id,item_name,score,event
user_012,item_004,Gray Crewneck Sweatshirt,0.6988,like
user_012,item_005,Neon Green Graphic Tee,0.5421,like
user_012,item_006,Red Varsity Jacket,0.9693,purchase
user_012,item_007,Navy Polo Shirt,0.2071,ignored
user_012,item_008,Light Blue Oxford Shirt,0.2203,ignored
user_012,item_009,White Button-Down,0.2084,ignored
user_012,item_010,Black Blazer,0.5264,like
user_012,item_011,Athletic Performance Tee,0.1722,ignored
user_012,item_012,Yellow Patterned Blouse,0.2665,ignored
user_012,item_013,Bright Mixed-Print Shirt,0.2516,ignored
user_012,item_014,Budget Plain Tee,0.7023,purchase
user_012,item_015,Thermal Base Layer,0.4682,like
user_012,item_016,Black Slim Chinos,0.3807,ignored
user_012,item_017,Beige Straight Chinos,0.6266,like
user_012,item_018,Gray Slim Trousers,0.1261,ignored
user_012,item_019,Black Cargo Pants,0.8442,purchase
user_012,item_020,Patterned Joggers,0.6551,like
user_012,item_021,Navy Chinos,0.1778,ignored
user_012,item_022,Formal Gray Trousers,0.1419,ignored
user_012,item_023,Athletic Track Pants,0.3853,ignored
user_012,item_024,Neon Pink Leggings,0.0327,ignored
user_012,item_025,Budget Jeans,0.4934,like
user_012,item_026,Insulated Winter Pants,0.1474,ignored
user_012,item_027,Bright Printed Shorts,0.1464,ignored
user_012,item_028,White Minimalist Sneakers,0.2323,ignored
user_012,item_029,Black Leather Sneakers,1.0,purchase
user_012,item_030,Chunky Streetwear Sneakers,0.7712,purchase
user_012,item_031,Red High-Top Sneakers,0.9922,purchase
user_012,item_032,Navy Boat Shoes,0.2468,ignored
user_012,item_033,Oxford Derby Shoes,0.3537,ignored
user_012,item_034,Running Trainers,0.234,ignored
user_012,item_035,Budget Canvas Shoes,0.6318,like
user_012,item_036,Insulated Winter Boots,0.5488,like
user_012,item_037,Bright Platform Sneakers,0.2802,ignored
user_012,item_038,Black Minimal Watch,0.5313,like
user_012,item_039,Streetwear Cap,0.8962,purchase
user_012,item_040,Bold Chain Necklace,0.8045,purchase
user_012,item_041,Navy Knit Beanie,0.7304,purchase
user_012,item_042,Leather Belt,0.513,like
user_012,item_043,Athletic Gym Bag,0.2223,ignored
user_012,item_044,Winter Scarf,0.1524,ignored
user_012,item_045,Budget Backpack,0.6836,like
user_012,item_046,Statement Sunglasses,0.222,ignored
user_012,item_047,Preppy Canvas Tote,0.1774,ignored
user_013,item_001,Black Classic Hoodie,0.4849,like
user_013,item_002,White Oversized Tee,0.0742,ignored
user_013,item_003,Beige Linen Shirt,0.7274,purchase
user_013,item_004,Gray Crewneck Sweatshirt,0.658,like
user_013,item_005,Neon Green Graphic Tee,0.4075,ignored
user_013,item_006,Red Varsity Jacket,0.9576,purchase
user_013,item_007,Navy Polo Shirt,0.1671,ignored
user_013,item_008,Light Blue Oxford Shirt,0.1447,ignored
user_013,item_009,White Button-Down,0.1677,ignored
user_013,item_010,Black Blazer,0.431,ignored
user_013,item_011,Athletic Performance Tee,0.1125,ignored
user_013,item_012,Yellow Patterned Blouse,0.1735,ignored
user_013,item_013,Bright Mixed-Print Shirt,0.1421,ignored
user_013,item_014,Budget Plain Tee,0.6028,like
user_013,item_015,Thermal Base Layer,0.4075,ignored
user_013,item_016,Black Slim Chinos,0.4643,like
user_013,item_017,Beige Straight Chinos,0.5972,like
user_013,item_018,Gray Slim Trousers,0.1706,ignored
user_013,item_019,Black Cargo Pants,0.943,purchase
user_013,item_020,Patterned Joggers,0.5928,like
user_013,item_021,Navy Chinos,0.1289,ignored
user_013,item_022,Formal Gray Trousers,0.0972,ignored
user_013,item_023,Athletic Track Pants,0.3488,ignored
user_013,item_024,Neon Pink Leggings,0.0091,ignored
user_013,item_025,Budget Jeans,0.5426,like
user_013,item_026,Insulated Winter Pants,0.1174,ignored
user_013,item_027,Bright Printed Shorts,0.0675,ignored
user_013,item_028,White Minimalist Sneakers,0.1603,ignored
user_013,item_029,Black Leather Sneakers,1.0,purchase
user_013,item_030,Chunky Streetwear Sneakers,0.7193,purchase
user_013,item_031,Red High-Top Sneakers,0.9668,purchase
user_013,item_032,Navy Boat Shoes,0.2277,ignored
user_013,item_033,Oxford Derby Shoes,0.5011,like
user_013,item_034,Running Trainers,0.1526,ignored
user_013,item_035,Budget Canvas Shoes,0.6838,like
user_013,item_036,Insulated Winter Boots,0.5131,like
user_013,item_037,Bright Platform Sneakers,0.2167,ignored
user_013,item_038,Black Minimal Watch,0.5329,like
user_013,item_039,Streetwear Cap,0.8934,purchase
user_013,item_040,Bold Chain Necklace,0.6146,like
user_013,item_041,Navy Knit Beanie,0.5952,like
user_013,item_042,Leather Belt,0.4681,like
user_013,item_043,Athletic Gym Bag,0.0662,ignored
user_013,item_044,Winter Scarf,0.1225,ignored
user_013,item_045,Budget Backpack,0.6287,like
user_013,item_046,Statement Sunglasses,0.1873,ignored
user_013,item_047,Preppy Canvas Tote,0.1102,ignored
user_014,item_001,Black Classic Hoodie,0.4377,ignored
user_014,item_002,White Oversized Tee,0.128,ignored
user_014,item_003,Beige Linen Shirt,0.6793,like
user_014,item_004,Gray Crewneck Sweatshirt,0.5961,like
user_014,item_005,Neon Green Graphic Tee,0.469,like
user_014,item_006,Red Varsity Jacket,0.9993,purchase
user_014,item_007,Navy Polo Shirt,0.1996,ignored
user_014,item_008,Light Blue Oxford Shirt,0.2195,ignored
user_014,item_009,White Button-Down,0.2037,ignored
user_014,item_010,Black Blazer,0.5305,like
user_014,item_011,Athletic Performance Tee,0.1728,ignored
user_014,item_012,Yellow Patterned Blouse,0.2318,ignored
user_014,item_013,Bright Mixed-Print Shirt,0.2407,ignored
user_014,item_014,Budget Plain Tee,0.5775,like
user_014,item_015,Thermal Base Layer,0.4503,like
user_014,item_016,Black Slim Chinos,0.4502,like
user_014,item_017,Beige Straight Chinos,0.6265,like
user_014,item_018,Gray Slim Trousers,0.0899,ignored
user_014,item_019,Black Cargo Pants,0.9162,purchase
user_014,item_020,Patterned Joggers,0.6435,like
user_014,item_021,Navy Chinos,0.1324,ignored
user_014,item_022,Formal Gray Trousers,0.135,ignored
user_014,item_023,Athletic Track Pants,0.4554,like
user_014,item_024,Neon Pink Leggings,0.0074,ignored
user_014,item_025,Budget Jeans,0.5586,like
user_014,item_026,Insulated Winter Pants,0.14,ignored
user_014,item_027,Bright Printed Shorts,0.0735,ignored
user_014,item_028,White Minimalist Sneakers,0.203,ignored
user_014,item_029,Black Leather Sneakers,0.9949,purchase
user_014,item_030,Chunky Streetwear Sneakers,0.7336,purchase
user_014,item_031,Red High-Top Sneakers,0.9939,purchase
user_014,item_032,Navy Boat Shoes,0.2214,ignored
user_014,item_033,Oxford Derby Shoes,0.5159,like
user_014,item_034,Running Trainers,0.2501,ignored
user_014,item_035,Budget Canvas Shoes,0.6015,like
user_014,item_036,Insulated Winter Boots,0.5579,like
user_014,item_037,Bright Platform Sneakers,0.1984,ignored
user_014,item_038,Black Minimal Watch,0.4989,like
user_014,item_039,Streetwear Cap,0.9374,purchase
user_014,item_040,Bold Chain Necklace,0.631,like
user_014,item_041,Navy Knit Beanie,0.636,like
user_014,item_042,Leather Belt,0.5625,like
user_014,item_043,Athletic Gym Bag,0.1452,ignored
user_014,item_044,Winter Scarf,0.1709,ignored
user_014,item_045,Budget Backpack,0.5998,like
user_014,item_046,Statement Sunglasses,0.2643,ignored
user_014,item_047,Preppy Canvas Tote,0.1766,ignored
user_015,item_001,Black Classic Hoodie,0.3245,ignored
user_015,item_002,White Oversized Tee,0.454,like
user_015,item_003,Beige Linen Shirt,0.2848,ignored
user_015,item_004,Gray Crewneck Sweatshirt,0.2986,ignored
user_015,item_005,Neon Green Graphic Tee,0.2328,ignored
user_015,item_006,Red Varsity Jacket,0.3078,ignored
user_015,item_007,Navy Polo Shirt,1.0,purchase
user_015,item_008,Light Blue Oxford Shirt,0.9592,purchase
user_015,item_009,White Button-Down,0.5445,like
user_015,item_010,Black Blazer,0.2876,ignored
user_015,item_011,Athletic Performance Tee,0.1852,ignored
user_015,item_012,Yellow Patterned Blouse,0.3038,ignored
user_015,item_013,Bright Mixed-Print Shirt,0.2527,ignored
user_015,item_014,Budget Plain Tee,0.2387,ignored
user_015,item_015,Thermal Base Layer,0.334,ignored
user_015,item_016,Black Slim Chinos,0.3068,ignored
user_015,item_017,Beige Straight Chinos,0.2786,ignored
user_015,item_018,Gray Slim Trousers,0.28,ignored
user_015,item_019,Black Cargo Pants,0.3039,ignored
user_015,item_020,Patterned Joggers,0.2357,ignored
user_015,item_021,Navy Chinos,1.0,purchase
user_015,item_022,Formal Gray Trousers,0.3283,ignored
user_015,item_023,Athletic Track Pants,0.299,ignored
user_015,item_024,Neon Pink Leggings,0.2936,ignored
user_015,item_025,Budget Jeans,0.2232,ignored
user_015,item_026,Insulated Winter Pants,0.5496,like
user_015,item_027,Bright Printed Shorts,0.3412,ignored
user_015,item_028,White Minimalist Sneakers,0.5397,like
user_015,item_029,Black Leather Sneakers,0.2877,ignored
user_015,item_030,Chunky Streetwear Sneakers,0.2946,ignored
user_015,item_031,Red High-Top Sneakers,0.3139,ignored
user_015,item_032,Navy Boat Shoes,1.0,purchase
user_015,item_033,Oxford Derby Shoes,0.1174,ignored
user_015,item_034,Running Trainers,0.2768,ignored
user_015,item_035,Budget Canvas Shoes,0.4223,ignored
user_015,item_036,Insulated Winter Boots,0.2455,ignored
user_015,item_037,Bright Platform Sneakers,0.3183,ignored
user_015,item_038,Black Minimal Watch,0.1406,ignored
user_015,item_039,Streetwear Cap,0.0537,ignored
user_015,item_040,Bold Chain Necklace,0.1221,ignored
user_015,item_041,Navy Knit Beanie,0.2879,ignored
user_015,item_042,Leather Belt,0.1985,ignored
user_015,item_043,Athletic Gym Bag,0.1421,ignored
user_015,item_044,Winter Scarf,0.0382,ignored
user_015,item_045,Budget Backpack,0.096,ignored
user_015,item_046,Statement Sunglasses,0.1712,ignored
user_015,item_047,Preppy Canvas Tote,0.886,purchase
user_016,item_001,Black Classic Hoodie,0.2506,ignored
user_016,item_002,White Oversized Tee,0.467,like
user_016,item_003,Beige Linen Shirt,0.3147,ignored
user_016,item_004,Gray Crewneck Sweatshirt,0.2247,ignored
user_016,item_005,Neon Green Graphic Tee,0.2434,ignored
user_016,item_006,Red Varsity Jacket,0.3361,ignored
user_016,item_007,Navy Polo Shirt,0.9569,purchase
user_016,item_008,Light Blue Oxford Shirt,1.0,purchase
user_016,item_009,White Button-Down,0.58,like
user_016,item_010,Black Blazer,0.3413,ignored
user_016,item_011,Athletic Performance Tee,0.2289,ignored
user_016,item_012,Yellow Patterned Blouse,0.3845,ignored
user_016,item_013,Bright Mixed-Print Shirt,0.3615,ignored
user_016,item_014,Budget Plain Tee,0.2184,ignored
user_016,item_015,Thermal Base Layer,0.2489,ignored
user_016,item_016,Black Slim Chinos,0.418,ignored
user_016,item_017,Beige Straight Chinos,0.3952,ignored
user_016,item_018,Gray Slim Trousers,0.3738,ignored
user_016,item_019,Black Cargo Pants,0.3199,ignored
user_016,item_020,Patterned Joggers,0.4662,like
user_016,item_021,Navy Chinos,0.964,purchase
user_016,item_022,Formal Gray Trousers,0.3424,ignored
user_016,item_023,Athletic Track Pants,0.3326,ignored
user_016,item_024,Neon Pink Leggings,0.2772,ignored
user_016,item_025,Budget Jeans,0.241,ignored
user_016,item_026,Insulated Winter Pants,0.5497,like
user_016,item_027,Bright Printed Shorts,0.2364,ignored
user_016,item_028,White Minimalist Sneakers,0.6089,like
user_016,item_029,Black Leather Sneakers,0.344,ignored
user_016,item_030,Chunky Streetwear Sneakers,0.317,ignored
user_016,item_031,Red High-Top Sneakers,0.3318,ignored
user_016,item_032,Navy Boat Shoes,0.9869,purchase
user_016,item_033,Oxford Derby Shoes,0.3543,ignored
user_016,item_034,Running Trainers,0.338,ignored
user_016,item_035,Budget Canvas Shoes,0.4894,like
user_016,item_036,Insulated Winter Boots,0.3251,ignored
user_016,item_037,Bright Platform Sneakers,0.3017,ignored
user_016,item_038,Black Minimal Watch,0.2282,ignored
user_016,item_039,Streetwear Cap,0.1657,ignored
user_016,item_040,Bold Chain Necklace,0.108,ignored
user_016,item_041,Navy Knit Beanie,0.4343,ignored
user_016,item_042,Leather Belt,0.2651,ignored
user_016,item_043,Athletic Gym Bag,0.0903,ignored
user_016,item_044,Winter Scarf,0.1002,ignored
user_016,item_045,Budget Backpack,0.1325,ignored
user_016,item_046,Statement Sunglasses,0.2151,ignored
user_016,item_047,Preppy Canvas Tote,0.8429,purchase
user_017,item_001,Black Classic Hoodie,0.2937,ignored
user_017,item_002,White Oversized Tee,0.5076,like
user_017,item_003,Beige Linen Shirt,0.3672,ignored
user_017,item_004,Gray Crewneck Sweatshirt,0.3201,ignored
user_017,item_005,Neon Green Graphic Tee,0.1839,ignored
user_017,item_006,Red Varsity Jacket,0.3152,ignored
user_017,item_007,Navy Polo Shirt,1.0,purchase
user_017,item_008,Light Blue Oxford Shirt,1.0,purchase
user_017,item_009,White Button-Down,0.5985,like
user_017,item_010,Black Blazer,0.2814,ignored
user_017,item_011,Athletic Performance Tee,0.2151,ignored
user_017,item_012,Yellow Patterned Blouse,0.3032,ignored
user_017,item_013,Bright Mixed-Print Shirt,0.2579,ignored
user_017,item_014,Budget Plain Tee,0.1929,ignored
user_017,item_015,Thermal Base Layer,0.2804,ignored
user_017,item_016,Black Slim Chinos,0.341,ignored
user_017,item_017,Beige Straight Chinos,0.3817,ignored
user_017,item_018,Gray Slim Trousers,0.3792,ignored
user_017,item_019,Black Cargo Pants,0.3062,ignored
user_017,item_020,Patterned Joggers,0.3094,ignored
user_017,item_021,Navy Chinos,1.0,purchase
user_017,item_022,Formal Gray Trousers,0.3552,ignored
user_017,item_023,Athletic Track Pants,0.3108,ignored
user_017,item_024,Neon Pink Leggings,0.3191,ignored
user_017,item_025,Budget Jeans,0.28,ignored
user_017,item_026,Insulated Winter Pants,0.5936,like
user_017,item_027,Bright Printed Shorts,0.3088,ignored
user_017,item_028,White Minimalist Sneakers,0.6004,like
user_017,item_029,Black Leather Sneakers,0.3408,ignored
user_017,item_030,Chunky Streetwear Sneakers,0.2928,ignored
user_017,item_031,Red High-Top Sneakers,0.3159,ignored
user_017,item_032,Navy Boat Shoes,0.9649,purchase
user_017,item_033,Oxford Derby Shoes,0.0959,ignored
user_017,item_034,Running Trainers,0.3797,ignored
user_017,item_035,Budget Canvas Shoes,0.5095,like
user_017,item_036,Insulated Winter Boots,0.3206,ignored
user_017,item_037,Bright Platform Sneakers,0.2954,ignored
user_017,item_038,Black Minimal Watch,0.2099,ignored
user_017,item_039,Streetwear Cap,0.1411,ignored
user_017,item_040,Bold Chain Necklace,0.2023,ignored
user_017,item_041,Navy Knit Beanie,0.4265,ignored
user_017,item_042,Leather Belt,0.178,ignored
user_017,item_043,Athletic Gym Bag,0.2105,ignored
user_017,item_044,Winter Scarf,0.1619,ignored
user_017,item_045,Budget Backpack,0.0494,ignored
user_017,item_046,Statement Sunglasses,0.2549,ignored
user_017,item_047,Preppy Canvas Tote,0.8402,purchase
user_018,item_001,Black Classic Hoodie,0.2124,ignored
user_018,item_002,White Oversized Tee,0.4451,ignored
user_018,item_003,Beige Linen Shirt,0.3217,ignored
user_018,item_004,Gray Crewneck Sweatshirt,0.1205,ignored
user_018,item_005,Neon Green Graphic Tee,0.1576,ignored
user_018,item_006,Red Varsity Jacket,0.28,ignored
user_018,item_007,Navy Polo Shirt,1.0,purchase
user_018,item_008,Light Blue Oxford Shirt,0.9732,purchase
user_018,item_009,White Button-Down,0.5256,like
user_018,item_010,Black Blazer,0.2614,ignored
user_018,item_011,Athletic Performance Tee,0.2031,ignored
user_018,item_012,Yellow Patterned Blouse,0.2716,ignored
user_018,item_013,Bright Mixed-Print Shirt,0.3043,ignored
user_018,item_014,Budget Plain Tee,0.2325,ignored
user_018,item_015,Thermal Base Layer,0.2581,ignored
user_018,item_016,Black Slim Chinos,0.2773,ignored
user_018,item_017,Beige Straight Chinos,0.2875,ignored
user_018,item_018,Gray Slim Trousers,0.2984,ignored
user_018,item_019,Black Cargo Pants,0.2882,ignored
user_018,item_020,Patterned Joggers,0.2954,ignored
user_018,item_021,Navy Chinos,0.9531,purchase
user_018,item_022,Formal Gray Trousers,0.3082,ignored
user_018,item_023,Athletic Track Pants,0.2695,ignored
user_018,item_024,Neon Pink Leggings,0.1864,ignored
user_018,item_025,Budget Jeans,0.1675,ignored
user_018,item_026,Insulated Winter Pants,0.567,like
user_018,item_027,Bright Printed Shorts,0.2109,ignored
user_018,item_028,White Minimalist Sneakers,0.5667,like
user_018,item_029,Black Leather Sneakers,0.3052,ignored
user_018,item_030,Chunky Streetwear Sneakers,0.2459,ignored
user_018,item_031,Red High-Top Sneakers,0.2645,ignored
user_018,item_032,Navy Boat Shoes,1.0,purchase
user_018,item_033,Oxford Derby Shoes,0.274,ignored
user_018,item_034,Running Trainers,0.2643,ignored
user_018,item_035,Budget Canvas Shoes,0.4449,ignored
user_018,item_036,Insulated Winter Boots,0.2917,ignored
user_018,item_037,Bright Platform Sneakers,0.2666,ignored
user_018,item_038,Black Minimal Watch,0.154,ignored
user_018,item_039,Streetwear Cap,0.0675,ignored
user_018,item_040,Bold Chain Necklace,0.0042,ignored
user_018,item_041,Navy Knit Beanie,0.3322,ignored
user_018,item_042,Leather Belt,0.1395,ignored
user_018,item_043,Athletic Gym Bag,0.121,ignored
user_018,item_044,Winter Scarf,0.0474,ignored
user_018,item_045,Budget Backpack,0.0345,ignored
user_018,item_046,Statement Sunglasses,0.1994,ignored
user_018,item_047,Preppy Canvas Tote,0.7374,purchase
user_019,item_001,Black Classic Hoodie,0.254,ignored
user_019,item_002,White Oversized Tee,0.4614,like
user_019,item_003,Beige Linen Shirt,0.2632,ignored
user_019,item_004,Gray Crewneck Sweatshirt,0.2234,ignored
user_019,item_005,Neon Green Graphic Tee,0.1984,ignored
user_019,item_006,Red Varsity Jacket,0.2673,ignored
user_019,item_007,Navy Polo Shirt,1.0,purchase
user_019,item_008,Light Blue Oxford Shirt,1.0,purchase
user_019,item_009,White Button-Down,0.6149,like
user_019,item_010,Black Blazer,0.2237,ignored
user_019,item_011,Athletic Performance Tee,0.1921,ignored
user_019,item_012,Yellow Patterned Blouse,0.2411,ignored
user_019,item_013,Bright Mixed-Print Shirt,0.3077,ignored
user_019,item_014,Budget Plain Tee,0.2175,ignored
user_019,item_015,Thermal Base Layer,0.2957,ignored
user_019,item_016,Black Slim Chinos,0.2498,ignored
user_019,item_017,Beige Straight Chinos,0.2507,ignored
user_019,item_018,Gray Slim Trousers,0.2122,ignored
user_019,item_019,Black Cargo Pants,0.3244,ignored
user_019,item_020,Patterned Joggers,0.2883,ignored
user_019,item_021,Navy Chinos,0.9921,purchase
user_019,item_022,Formal Gray Trousers,0.3011,ignored
user_019,item_023,Athletic Track Pants,0.2956,ignored
user_019,item_024,Neon Pink Leggings,0.3024,ignored
user_019,item_025,Budget Jeans,0.1441,ignored
user_019,item_026,Insulated Winter Pants,0.5024,like
user_019,item_027,Bright Printed Shorts,0.279,ignored
user_019,item_028,White Minimalist Sneakers,0.5345,like
user_019,item_029,Black Leather Sneakers,0.3018,ignored
user_019,item_030,Chunky Streetwear Sneakers,0.2428,ignored
user_019,item_031,Red High-Top Sneakers,0.2769,ignored
user_019,item_032,Navy Boat Shoes,1.0,purchase
user_019,item_033,Oxford Derby Shoes,0.2939,ignored
user_019,item_034,Running Trainers,0.2992,ignored
user_019,item_035,Budget Canvas Shoes,0.4429,ignored
user_019,item_036,Insulated Winter Boots,0.2961,ignored
user_019,item_037,Bright Platform Sneakers,0.3272,ignored
user_019,item_038,Black Minimal Watch,0.1638,ignored
user_019,item_039,Streetwear Cap,0.117,ignored
user_019,item_040,Bold Chain Necklace,0.1343,ignored
user_019,item_041,Navy Knit Beanie,0.3487,ignored
user_019,item_042,Leather Belt,0.1877,ignored
user_019,item_043,Athletic Gym Bag,0.138,ignored
user_019,item_044,Winter Scarf,0.1132,ignored
user_019,item_045,Budget Backpack,0.06,ignored
user_019,item_046,Statement Sunglasses,0.1364,ignored
user_019,item_047,Preppy Canvas Tote,0.8874,purchase
user_020,item_001,Black Classic Hoodie,0.2938,ignored
user_020,item_002,White Oversized Tee,0.4901,like
user_020,item_003,Beige Linen Shirt,0.3496,ignored
user_020,item_004,Gray Crewneck Sweatshirt,0.2138,ignored
user_020,item_005,Neon Green Graphic Tee,0.2381,ignored
user_020,item_006,Red Varsity Jacket,0.2862,ignored
user_020,item_007,Navy Polo Shirt,0.9828,purchase
user_020,item_008,Light Blue Oxford Shirt,1.0,purchase
user_020,item_009,White Button-Down,0.5653,like
user_020,item_010,Black Blazer,0.365,ignored
user_020,item_011,Athletic Performance Tee,0.2297,ignored
user_020,item_012,Yellow Patterned Blouse,0.3156,ignored
user_020,item_013,Bright Mixed-Print Shirt,0.3598,ignored
user_020,item_014,Budget Plain Tee,0.2163,ignored
user_020,item_015,Thermal Base Layer,0.1902,ignored
user_020,item_016,Black Slim Chinos,0.3605,ignored
user_020,item_017,Beige Straight Chinos,0.3339,ignored
user_020,item_018,Gray Slim Trousers,0.2565,ignored
user_020,item_019,Black Cargo Pants,0.3228,ignored
user_020,item_020,Patterned Joggers,0.3094,ignored
user_020,item_021,Navy Chinos,1.0,purchase
user_020,item_022,Formal Gray Trousers,0.2996,ignored
user_020,item_023,Athletic Track Pants,0.3041,ignored
user_020,item_024,Neon Pink Leggings,0.2085,ignored
user_020,item_025,Budget Jeans,0.2042,ignored
user_020,item_026,Insulated Winter Pants,0.5455,like
user_020,item_027,Bright Printed Shorts,0.1927,ignored
user_020,item_028,White Minimalist Sneakers,0.5356,like
user_020,item_029,Black Leather Sneakers,0.2733,ignored
user_020,item_030,Chunky Streetwear Sneakers,0.2766,ignored
user_020,item_031,Red High-Top Sneakers,0.2747,ignored
user_020,item_032,Navy Boat Shoes,0.9843,purchase
user_020,item_033,Oxford Derby Shoes,0.301,ignored
user_020,item_034,Running Trainers,0.2847,ignored
user_020,item_035,Budget Canvas Shoes,0.4951,like
user_020,item_036,Insulated Winter Boots,0.3201,ignored
user_020,item_037,Bright Platform Sneakers,0.3085,ignored
user_020,item_038,Black Minimal Watch,0.1576,ignored
user_020,item_039,Streetwear Cap,0.1336,ignored
user_020,item_040,Bold Chain Necklace,0.093,ignored
user_020,item_041,Navy Knit Beanie,0.345,ignored
user_020,item_042,Leather Belt,0.0939,ignored
user_020,item_043,Athletic Gym Bag,0.0662,ignored
user_020,item_044,Winter Scarf,0.0207,ignored
user_020,item_045,Budget Backpack,0.073,ignored
user_020,item_046,Statement Sunglasses,0.1827,ignored
user_020,item_047,Preppy Canvas Tote,0.7439,purchase
user_021,item_001,Black Classic Hoodie,0.587,like
user_021,item_002,White Oversized Tee,0.2223,ignored
user_021,item_003,Beige Linen Shirt,0.8094,purchase
user_021,item_004,Gray Crewneck Sweatshirt,0.9534,purchase
user_021,item_005,Neon Green Graphic Tee,0.2451,ignored
user_021,item_006,Red Varsity Jacket,0.376,ignored
user_021,item_007,Navy Polo Shirt,0.3795,ignored
user_021,item_008,Light Blue Oxford Shirt,0.3596,ignored
user_021,item_009,White Button-Down,0.4216,ignored
user_021,item_010,Black Blazer,0.559,like
user_021,item_011,Athletic Performance Tee,0.8762,purchase
user_021,item_012,Yellow Patterned Blouse,0.2806,ignored
user_021,item_013,Bright Mixed-Print Shirt,0.4165,ignored
user_021,item_014,Budget Plain Tee,0.6705,like
user_021,item_015,Thermal Base Layer,0.5361,like
user_021,item_016,Black Slim Chinos,0.611,like
user_021,item_017,Beige Straight Chinos,0.8292,purchase
user_021,item_018,Gray Slim Trousers,0.5746,like
user_021,item_019,Black Cargo Pants,0.5284,like
user_021,item_020,Patterned Joggers,0.376,ignored
user_021,item_021,Navy Chinos,0.3448,ignored
user_021,item_022,Formal Gray Trousers,0.5363,like
user_021,item_023,Athletic Track Pants,1.0,purchase
user_021,item_024,Neon Pink Leggings,0.7281,purchase
user_021,item_025,Budget Jeans,0.6986,like
user_021,item_026,Insulated Winter Pants,0.3772,ignored
user_021,item_027,Bright Printed Shorts,0.4249,ignored
user_021,item_028,White Minimalist Sneakers,0.3732,ignored
user_021,item_029,Black Leather Sneakers,0.9382,purchase
user_021,item_030,Chunky Streetwear Sneakers,0.3383,ignored
user_021,item_031,Red High-Top Sneakers,0.3653,ignored
user_021,item_032,Navy Boat Shoes,0.3741,ignored
user_021,item_033,Oxford Derby Shoes,0.6008,like
user_021,item_034,Running Trainers,0.9412,purchase
user_021,item_035,Budget Canvas Shoes,0.6717,like
user_021,item_036,Insulated Winter Boots,0.6005,like
user_021,item_037,Bright Platform Sneakers,0.4097,ignored
user_021,item_038,Black Minimal Watch,0.4847,like
user_021,item_039,Streetwear Cap,0.3068,ignored
user_021,item_040,Bold Chain Necklace,0.2538,ignored
user_021,item_041,Navy Knit Beanie,0.5906,like
user_021,item_042,Leather Belt,0.4648,like
user_021,item_043,Athletic Gym Bag,0.8793,purchase
user_021,item_044,Winter Scarf,0.3433,ignored
user_021,item_045,Budget Backpack,0.5155,like
user_021,item_046,Statement Sunglasses,0.1775,ignored
user_021,item_047,Preppy Canvas Tote,0.2504,ignored
user_022,item_001,Black Classic Hoodie,0.5799,like
user_022,item_002,White Oversized Tee,0.2581,ignored
user_022,item_003,Beige Linen Shirt,0.7918,purchase
user_022,item_004,Gray Crewneck Sweatshirt,0.9882,purchase
user_022,item_005,Neon Green Graphic Tee,0.2659,ignored
user_022,item_006,Red Varsity Jacket,0.3688,ignored
user_022,item_007,Navy Polo Shirt,0.4016,ignored
user_022,item_008,Light Blue Oxford Shirt,0.4069,ignored
user_022,item_009,White Button-Down,0.3972,ignored
user_022,item_010,Black Blazer,0.568,like
user_022,item_011,Athletic Performance Tee,0.8829,purchase
user_022,item_012,Yellow Patterned Blouse,0.4557,like
user_022,item_013,Bright Mixed-Print Shirt,0.3815,ignored
user_022,item_014,Budget Plain Tee,0.7055,purchase
user_022,item_015,Thermal Base Layer,0.617,like
user_022,item_016,Black Slim Chinos,0.5107,like
user_022,item_017,Beige Straight Chinos,0.7864,purchase
user_022,item_018,Gray Slim Trousers,0.5712,like
user_022,item_019,Black Cargo Pants,0.6138,like
user_022,item_020,Patterned Joggers,0.4052,ignored
user_022,item_021,Navy Chinos,0.4137,ignored
user_022,item_022,Formal Gray Trousers,0.6094,like
user_022,item_023,Athletic Track Pants,0.973,purchase
user_022,item_024,Neon Pink Leggings,0.7868,purchase
user_022,item_025,Budget Jeans,0.6318,like
user_022,item_026,Insulated Winter Pants,0.3944,ignored
user_022,item_027,Bright Printed Shorts,0.3959,ignored
user_022,item_028,White Minimalist Sneakers,0.4046,ignored
user_022,item_029,Black Leather Sneakers,0.9782,purchase
user_022,item_030,Chunky Streetwear Sneakers,0.4267,ignored
user_022,item_031,Red High-Top Sneakers,0.427,ignored
user_022,item_032,Navy Boat Shoes,0.4459,ignored
user_022,item_033,Oxford Derby Shoes,0.6116,like
user_022,item_034,Running Trainers,1.0,purchase
user_022,item_035,Budget Canvas Shoes,0.6887,like
user_022,item_036,Insulated Winter Boots,0.6086,like
user_022,item_037,Bright Platform Sneakers,0.3799,ignored
user_022,item_038,Black Minimal Watch,0.5108,like
user_022,item_039,Streetwear Cap,0.3831,ignored
user_022,item_040,Bold Chain Necklace,0.3406,ignored
user_022,item_041,Navy Knit Beanie,0.5515,like
user_022,item_042,Leather Belt,0.4818,like
user_022,item_043,Athletic Gym Bag,0.8943,purchase
user_022,item_044,Winter Scarf,0.3314,ignored
user_022,item_045,Budget Backpack,0.569,like
user_022,item_046,Statement Sunglasses,0.2777,ignored
user_022,item_047,Preppy Canvas Tote,0.2755,ignored
user_023,item_001,Black Classic Hoodie,0.6179,like
